apt_name_dp,apt_IATA_dp,apt_time_dt_dp,apt_time_tm_dp,Country_dp,City_dp,apt_name_ds,apt_IATA_ds,apt_time_dt_ds,apt_time_tm_ds,City_ds,Country_ds,trip_class,price,ticket_sold_by,travel_type
Adolfo Suárez Madrid-Barajas Airport,MAD,2025-12-06,07:20:00,Spain,Madrid,Dublin Airport,DUB,2025-12-06,08:55:00,Dublin,Ireland,Economy,214,['Aer Lingus'],One way
Adolfo Suárez Madrid-Barajas Airport,MAD,2025-12-06,10:40:00,Spain,Madrid,Dublin Airport,DUB,2025-12-06,12:20:00,Dublin,Ireland,Economy,701,[],One way
Adolfo Suárez Madrid-Barajas Airport,MAD,2025-12-06,11:05:00,Spain,Madrid,Dublin Airport,DUB,2025-12-06,12:40:00,Dublin,Ireland,Economy,194,[],One way
Adolfo Suárez Madrid-Barajas Airport,MAD,2025-12-06,18:00:00,Spain,Madrid,Dublin Airport,DUB,2025-12-06,19:35:00,Dublin,Ireland,Economy,81,[],One way
Adolfo Suárez Madrid-Barajas Airport,MAD,2025-12-13,07:20:00,Spain,Madrid,Dublin Airport,DUB,2025-12-13,08:55:00,Dublin,Ireland,Economy,93,[],One way
Adolfo Suárez Madrid-Barajas Airport,MAD,2025-12-13,07:20:00,Spain,Madrid,Dublin Airport,DUB,2025-12-13,08:55:00,Dublin,Ireland,Economy,99,['Aer Lingus'],One way
Adolfo Suárez Madrid-Barajas Airport,MAD,2025-12-13,10:40:00,Spain,Madrid,Dublin Airport,DUB,2025-12-13,12:20:00,Dublin,Ireland,Economy,108,['Iberia'],One way
Adolfo Suárez Madrid-Barajas Airport,MAD,2025-12-13,11:05:00,Spain,Madrid,Dublin Airport,DUB,2025-12-13,12:40:00,Dublin,Ireland,Economy,46,[],One way
Adolfo Suárez Madrid-Barajas Airport,MAD,2025-12-13,18:00:00,Spain,Madrid,Dublin Airport,DUB,2025-12-13,19:35:00,Dublin,Ireland,Economy,46,[],One way
Adolfo Suárez Madrid-Barajas Airport,MAD,2025-12-20,07:20:00,Spain,Madrid,Dublin Airport,DUB,2025-12-20,08:55:00,Dublin,Ireland,Economy,396,[],One way
Adolfo Suárez Madrid-Barajas Airport,MAD,2025-12-20,07:20:00,Spain,Madrid,Dublin Airport,DUB,2025-12-20,08:55:00,Dublin,Ireland,Economy,411,['Aer Lingus'],One way
Adolfo Suárez Madrid-Barajas Airport,MAD,2025-12-20,10:40:00,Spain,Madrid,Dublin Airport,DUB,2025-12-20,12:15:00,Dublin,Ireland,Economy,340,['Iberia'],One way
Adolfo Suárez Madrid-Barajas Airport,MAD,2025-12-20,11:05:00,Spain,Madrid,Dublin Airport,DUB,2025-12-20,12:40:00,Dublin,Ireland,Economy,60,[],One way
Adolfo Suárez Madrid-Barajas Airport,MAD,2025-12-20,18:00:00,Spain,Madrid,Dublin Airport,DUB,2025-12-20,19:35:00,Dublin,Ireland,Economy,48,[],One way
Adolfo Suárez Madrid-Barajas Airport,MAD,2025-12-20,22:10:00,Spain,Madrid,Dublin Airport,DUB,2025-12-20,23:45:00,Dublin,Ireland,Economy,95,['Iberia'],One way
Adolfo Suárez Madrid-Barajas Airport,MAD,2025-12-27,07:15:00,Spain,Madrid,Dublin Airport,DUB,2025-12-27,08:50:00,Dublin,Ireland,Economy,248,[],One way
Adolfo Suárez Madrid-Barajas Airport,MAD,2025-12-27,07:15:00,Spain,Madrid,Dublin Airport,DUB,2025-12-27,08:50:00,Dublin,Ireland,Economy,257,['Aer Lingus'],One way
Adolfo Suárez Madrid-Barajas Airport,MAD,2025-12-27,10:40:00,Spain,Madrid,Dublin Airport,DUB,2025-12-27,12:15:00,Dublin,Ireland,Economy,180,[],One way
Adolfo Suárez Madrid-Barajas Airport,MAD,2025-12-27,11:05:00,Spain,Madrid,Dublin Airport,DUB,2025-12-27,12:40:00,Dublin,Ireland,Economy,105,[],One way
Adolfo Suárez Madrid-Barajas Airport,MAD,2025-12-27,18:00:00,Spain,Madrid,Dublin Airport,DUB,2025-12-27,19:35:00,Dublin,Ireland,Economy,75,[],One way
Adolfo Suárez Madrid-Barajas Airport,MAD,2025-12-27,22:10:00,Spain,Madrid,Dublin Airport,DUB,2025-12-27,23:45:00,Dublin,Ireland,Economy,95,['Iberia'],One way
Adolfo Suárez Madrid-Barajas Airport,MAD,2026-01-03,07:20:00,Spain,Madrid,Dublin Airport,DUB,2026-01-03,08:55:00,Dublin,Ireland,Economy,724,[],One way
Adolfo Suárez Madrid-Barajas Airport,MAD,2026-01-03,07:20:00,Spain,Madrid,Dublin Airport,DUB,2026-01-03,08:55:00,Dublin,Ireland,Economy,753,['Aer Lingus'],One way
Adolfo Suárez Madrid-Barajas Airport,MAD,2026-01-03,10:40:00,Spain,Madrid,Dublin Airport,DUB,2026-01-03,12:15:00,Dublin,Ireland,Economy,758,[],One way
Adolfo Suárez Madrid-Barajas Airport,MAD,2026-01-03,11:05:00,Spain,Madrid,Dublin Airport,DUB,2026-01-03,12:40:00,Dublin,Ireland,Economy,521,[],One way
Adolfo Suárez Madrid-Barajas Airport,MAD,2026-01-03,18:00:00,Spain,Madrid,Dublin Airport,DUB,2026-01-03,19:35:00,Dublin,Ireland,Economy,466,[],One way
Adolfo Suárez Madrid-Barajas Airport,MAD,2026-01-03,22:10:00,Spain,Madrid,Dublin Airport,DUB,2026-01-03,23:45:00,Dublin,Ireland,Economy,701,['Iberia'],One way
Adolfo Suárez Madrid-Barajas Airport,MAD,2026-01-10,07:20:00,Spain,Madrid,Dublin Airport,DUB,2026-01-10,08:55:00,Dublin,Ireland,Economy,468,[],One way
Adolfo Suárez Madrid-Barajas Airport,MAD,2026-01-10,07:20:00,Spain,Madrid,Dublin Airport,DUB,2026-01-10,08:55:00,Dublin,Ireland,Economy,486,['Aer Lingus'],One way
Adolfo Suárez Madrid-Barajas Airport,MAD,2026-01-10,11:05:00,Spain,Madrid,Dublin Airport,DUB,2026-01-10,12:40:00,Dublin,Ireland,Economy,232,[],One way
Adolfo Suárez Madrid-Barajas Airport,MAD,2026-01-10,18:00:00,Spain,Madrid,Dublin Airport,DUB,2026-01-10,19:35:00,Dublin,Ireland,Economy,239,[],One way
Adolfo Suárez Madrid-Barajas Airport,MAD,2026-01-10,22:10:00,Spain,Madrid,Dublin Airport,DUB,2026-01-10,23:45:00,Dublin,Ireland,Economy,340,['Iberia'],One way
Adolfo Suárez Madrid-Barajas Airport,MAD,2026-01-17,07:20:00,Spain,Madrid,Dublin Airport,DUB,2026-01-17,08:55:00,Dublin,Ireland,Economy,160,[],One way
Adolfo Suárez Madrid-Barajas Airport,MAD,2026-01-17,07:20:00,Spain,Madrid,Dublin Airport,DUB,2026-01-17,08:55:00,Dublin,Ireland,Economy,168,['Aer Lingus'],One way
Adolfo Suárez Madrid-Barajas Airport,MAD,2026-01-17,11:05:00,Spain,Madrid,Dublin Airport,DUB,2026-01-17,12:40:00,Dublin,Ireland,Economy,119,[],One way
Adolfo Suárez Madrid-Barajas Airport,MAD,2026-01-17,18:00:00,Spain,Madrid,Dublin Airport,DUB,2026-01-17,19:35:00,Dublin,Ireland,Economy,102,[],One way
Adolfo Suárez Madrid-Barajas Airport,MAD,2026-01-24,07:20:00,Spain,Madrid,Dublin Airport,DUB,2026-01-24,08:55:00,Dublin,Ireland,Economy,231,[],One way
Adolfo Suárez Madrid-Barajas Airport,MAD,2026-01-24,07:20:00,Spain,Madrid,Dublin Airport,DUB,2026-01-24,08:55:00,Dublin,Ireland,Economy,240,['Aer Lingus'],One way
Adolfo Suárez Madrid-Barajas Airport,MAD,2026-01-24,11:05:00,Spain,Madrid,Dublin Airport,DUB,2026-01-24,12:40:00,Dublin,Ireland,Economy,140,[],One way
Adolfo Suárez Madrid-Barajas Airport,MAD,2026-01-24,18:00:00,Spain,Madrid,Dublin Airport,DUB,2026-01-24,19:35:00,Dublin,Ireland,Economy,88,[],One way
Adolfo Suárez Madrid-Barajas Airport,MAD,2026-01-31,07:20:00,Spain,Madrid,Dublin Airport,DUB,2026-01-31,08:55:00,Dublin,Ireland,Economy,331,[],One way
Adolfo Suárez Madrid-Barajas Airport,MAD,2026-01-31,07:20:00,Spain,Madrid,Dublin Airport,DUB,2026-01-31,08:55:00,Dublin,Ireland,Economy,343,['Aer Lingus'],One way
Adolfo Suárez Madrid-Barajas Airport,MAD,2026-01-31,11:05:00,Spain,Madrid,Dublin Airport,DUB,2026-01-31,12:40:00,Dublin,Ireland,Economy,169,[],One way
Adolfo Suárez Madrid-Barajas Airport,MAD,2026-01-31,18:00:00,Spain,Madrid,Dublin Airport,DUB,2026-01-31,19:35:00,Dublin,Ireland,Economy,214,[],One way
Adolfo Suárez Madrid-Barajas Airport,MAD,2026-02-07,07:20:00,Spain,Madrid,Dublin Airport,DUB,2026-02-07,08:55:00,Dublin,Ireland,Economy,109,[],One way
Adolfo Suárez Madrid-Barajas Airport,MAD,2026-02-07,07:20:00,Spain,Madrid,Dublin Airport,DUB,2026-02-07,08:55:00,Dublin,Ireland,Economy,115,['Aer Lingus'],One way
Adolfo Suárez Madrid-Barajas Airport,MAD,2026-02-07,10:40:00,Spain,Madrid,Dublin Airport,DUB,2026-02-07,12:15:00,Dublin,Ireland,Economy,141,['Iberia'],One way
Adolfo Suárez Madrid-Barajas Airport,MAD,2026-02-07,11:05:00,Spain,Madrid,Dublin Airport,DUB,2026-02-07,12:40:00,Dublin,Ireland,Economy,132,[],One way
Adolfo Suárez Madrid-Barajas Airport,MAD,2026-02-07,18:00:00,Spain,Madrid,Dublin Airport,DUB,2026-02-07,19:35:00,Dublin,Ireland,Economy,57,[],One way
Adolfo Suárez Madrid-Barajas Airport,MAD,2026-02-14,07:20:00,Spain,Madrid,Dublin Airport,DUB,2026-02-14,08:55:00,Dublin,Ireland,Economy,331,[],One way
Adolfo Suárez Madrid-Barajas Airport,MAD,2026-02-14,07:20:00,Spain,Madrid,Dublin Airport,DUB,2026-02-14,08:55:00,Dublin,Ireland,Economy,343,['Aer Lingus'],One way
Adolfo Suárez Madrid-Barajas Airport,MAD,2026-02-14,10:40:00,Spain,Madrid,Dublin Airport,DUB,2026-02-14,12:15:00,Dublin,Ireland,Economy,160,['Iberia'],One way
Adolfo Suárez Madrid-Barajas Airport,MAD,2026-02-14,11:05:00,Spain,Madrid,Dublin Airport,DUB,2026-02-14,12:40:00,Dublin,Ireland,Economy,169,[],One way
Adolfo Suárez Madrid-Barajas Airport,MAD,2026-02-14,18:00:00,Spain,Madrid,Dublin Airport,DUB,2026-02-14,19:35:00,Dublin,Ireland,Economy,445,[],One way
