apt_name_dp,apt_IATA_dp,apt_time_dt_dp,apt_time_tm_dp,apt_name_ds,apt_IATA_ds,apt_time_dt_ds,apt_time_tm_ds,trip_class,price,ticket_sold_by,travel_type
Vancouver International Airport,YVR,2026-01-24,12:25:00,Toronto Pearson International Airport,YYZ,2026-01-24,19:57:00,Economy,153,['Air Transat'],One way
Vancouver International Airport,YVR,2026-01-24,12:30:00,Edmonton International Airport,YEG,2026-01-24,15:09:00,Economy,58,[],One way
Vancouver International Airport,YVR,2026-01-24,13:10:00,Calgary International Airport,YYC,2026-01-24,15:39:00,Economy,199,[],One way
Vancouver International Airport,YVR,2026-01-24,13:15:00,Montréal-Pierre Elliott Trudeau International Airport,YUL,2026-01-24,21:00:00,Economy,196,[],One way
Vancouver International Airport,YVR,2026-01-24,13:30:00,Toronto Pearson International Airport,YYZ,2026-01-24,20:54:00,Economy,165,[],One way
Vancouver International Airport,YVR,2026-01-24,13:45:00,Calgary International Airport,YYC,2026-01-24,16:15:00,Economy,90,[],One way
Vancouver International Airport,YVR,2026-01-24,14:00:00,Toronto Pearson International Airport,YYZ,2026-01-24,21:37:00,Economy,165,[],One way
Vancouver International Airport,YVR,2026-01-24,14:15:00,Toronto Pearson International Airport,YYZ,2026-01-24,21:53:00,Economy,79,[],One way
Vancouver International Airport,YVR,2026-01-24,14:45:00,Calgary International Airport,YYC,2026-01-24,17:15:00,Economy,50,[],One way
Vancouver International Airport,YVR,2026-01-24,15:10:00,Calgary International Airport,YYC,2026-01-24,17:39:00,Economy,111,[],One way
Vancouver International Airport,YVR,2026-01-24,15:45:00,Calgary International Airport,YYC,2026-01-24,18:16:00,Economy,90,[],One way
Vancouver International Airport,YVR,2026-01-24,15:45:00,Toronto Pearson International Airport,YYZ,2026-01-24,23:22:00,Economy,93,[],One way
Vancouver International Airport,YVR,2026-01-24,15:45:00,Edmonton International Airport,YEG,2026-01-24,18:19:00,Economy,312,[],One way
Vancouver International Airport,YVR,2026-01-24,16:45:00,Calgary International Airport,YYC,2026-01-24,19:15:00,Economy,58,[],One way
Vancouver International Airport,YVR,2026-01-24,17:00:00,Toronto Pearson International Airport,YYZ,2026-01-25,00:38:00,Economy,79,[],One way
Vancouver International Airport,YVR,2026-01-24,17:15:00,Calgary International Airport,YYC,2026-01-24,19:44:00,Economy,58,[],One way
Vancouver International Airport,YVR,2026-01-24,17:40:00,Calgary International Airport,YYC,2026-01-24,20:09:00,Economy,58,[],One way
Vancouver International Airport,YVR,2026-01-24,17:40:00,Toronto Pearson International Airport,YYZ,2026-01-25,01:17:00,Economy,93,[],One way
Vancouver International Airport,YVR,2026-01-24,18:10:00,Edmonton International Airport,YEG,2026-01-24,20:47:00,Economy,58,[],One way
Vancouver International Airport,YVR,2026-01-24,18:15:00,Edmonton International Airport,YEG,2026-01-24,20:54:00,Economy,86,[],One way
Vancouver International Airport,YVR,2026-01-24,18:30:00,Calgary International Airport,YYC,2026-01-24,20:59:00,Economy,58,[],One way
Vancouver International Airport,YVR,2026-01-24,19:45:00,Calgary International Airport,YYC,2026-01-24,22:16:00,Economy,221,[],One way
Vancouver International Airport,YVR,2026-01-24,19:50:00,Edmonton International Airport,YEG,2026-01-24,22:25:00,Economy,29,[],One way
Vancouver International Airport,YVR,2026-01-24,20:15:00,Calgary International Airport,YYC,2026-01-24,22:44:00,Economy,58,[],One way
Vancouver International Airport,YVR,2026-01-24,21:00:00,Edmonton International Airport,YEG,2026-01-24,23:37:00,Economy,58,[],One way
Vancouver International Airport,YVR,2026-01-24,21:15:00,Edmonton International Airport,YEG,2026-01-24,23:54:00,Economy,129,[],One way
Vancouver International Airport,YVR,2026-01-24,22:00:00,Calgary International Airport,YYC,2026-01-25,00:29:00,Economy,58,[],One way
Vancouver International Airport,YVR,2026-01-24,22:00:00,Edmonton International Airport,YEG,2026-01-25,00:37:00,Economy,58,[],One way
Vancouver International Airport,YVR,2026-01-24,22:05:00,Toronto Pearson International Airport,YYZ,2026-01-25,05:37:00,Economy,136,['Air Transat'],One way
Vancouver International Airport,YVR,2026-01-24,22:10:00,Calgary International Airport,YYC,2026-01-25,00:41:00,Economy,58,[],One way
Vancouver International Airport,YVR,2026-01-24,22:30:00,Toronto Pearson International Airport,YYZ,2026-01-25,06:08:00,Economy,107,[],One way
Vancouver International Airport,YVR,2026-01-24,22:45:00,Montréal-Pierre Elliott Trudeau International Airport,YUL,2026-01-25,06:44:00,Economy,196,[],One way
Vancouver International Airport,YVR,2026-01-24,22:50:00,Toronto Pearson International Airport,YYZ,2026-01-25,06:19:00,Economy,93,[],One way
Vancouver International Airport,YVR,2026-01-24,22:55:00,Toronto Pearson International Airport,YYZ,2026-01-25,06:40:00,Economy,66,[],One way
Vancouver International Airport,YVR,2026-01-31,00:10:00,Toronto Pearson International Airport,YYZ,2026-01-31,07:50:00,Economy,66,[],One way
Vancouver International Airport,YVR,2026-01-31,05:30:00,Toronto Pearson International Airport,YYZ,2026-01-31,13:05:00,Economy,93,[],One way
Vancouver International Airport,YVR,2026-01-31,06:00:00,Toronto Pearson International Airport,YYZ,2026-01-31,13:40:00,Economy,79,[],One way
Vancouver International Airport,YVR,2026-01-31,07:00:00,Calgary International Airport,YYC,2026-01-31,09:35:00,Economy,90,[],One way
Vancouver International Airport,YVR,2026-01-31,07:00:00,Toronto Pearson International Airport,YYZ,2026-01-31,14:32:00,Economy,108,['Air Transat'],One way
Vancouver International Airport,YVR,2026-01-31,07:35:00,Toronto Pearson International Airport,YYZ,2026-01-31,15:10:00,Economy,165,[],One way
Vancouver International Airport,YVR,2026-01-31,08:00:00,Edmonton International Airport,YEG,2026-01-31,10:37:00,Economy,58,[],One way
Vancouver International Airport,YVR,2026-01-31,08:10:00,Calgary International Airport,YYC,2026-01-31,10:39:00,Economy,373,[],One way
Vancouver International Airport,YVR,2026-01-31,08:15:00,Calgary International Airport,YYC,2026-01-31,10:50:00,Economy,58,[],One way
Vancouver International Airport,YVR,2026-01-31,08:30:00,Montréal-Pierre Elliott Trudeau International Airport,YUL,2026-01-31,16:27:00,Economy,138,['Air Transat'],One way
Vancouver International Airport,YVR,2026-01-31,08:45:00,Toronto Pearson International Airport,YYZ,2026-01-31,16:09:00,Economy,188,[],One way
Vancouver International Airport,YVR,2026-01-31,08:50:00,Calgary International Airport,YYC,2026-01-31,11:20:00,Economy,36,[],One way
Vancouver International Airport,YVR,2026-01-31,09:00:00,Edmonton International Airport,YEG,2026-01-31,11:42:00,Economy,86,[],One way
Vancouver International Airport,YVR,2026-01-31,09:20:00,Montréal-Pierre Elliott Trudeau International Airport,YUL,2026-01-31,17:00:00,Economy,196,[],One way
Vancouver International Airport,YVR,2026-01-31,09:30:00,Edmonton International Airport,YEG,2026-01-31,12:05:00,Economy,43,[],One way
Vancouver International Airport,YVR,2026-01-31,09:30:00,Toronto Pearson International Airport,YYZ,2026-01-31,16:59:00,Economy,188,[],One way
Vancouver International Airport,YVR,2026-01-31,10:15:00,Calgary International Airport,YYC,2026-01-31,12:50:00,Economy,246,[],One way
Vancouver International Airport,YVR,2026-01-31,10:20:00,Edmonton International Airport,YEG,2026-01-31,12:54:00,Economy,100,[],One way
Vancouver International Airport,YVR,2026-01-31,10:20:00,Toronto Pearson International Airport,YYZ,2026-01-31,17:55:00,Economy,310,[],One way
Vancouver International Airport,YVR,2026-01-31,11:30:00,Calgary International Airport,YYC,2026-01-31,13:55:00,Economy,111,[],One way
Vancouver International Airport,YVR,2026-01-31,11:35:00,Montréal-Pierre Elliott Trudeau International Airport,YUL,2026-01-31,19:25:00,Economy,323,[],One way
Vancouver International Airport,YVR,2026-01-31,11:45:00,Calgary International Airport,YYC,2026-01-31,14:20:00,Economy,90,[],One way
Vancouver International Airport,YVR,2026-01-31,12:10:00,Toronto Pearson International Airport,YYZ,2026-01-31,19:35:00,Economy,310,[],One way
Vancouver International Airport,YVR,2026-01-31,12:25:00,Toronto Pearson International Airport,YYZ,2026-01-31,19:57:00,Economy,153,['Air Transat'],One way
Vancouver International Airport,YVR,2026-01-31,12:30:00,Edmonton International Airport,YEG,2026-01-31,15:09:00,Economy,58,[],One way
Vancouver International Airport,YVR,2026-01-31,13:10:00,Calgary International Airport,YYC,2026-01-31,15:39:00,Economy,199,[],One way
Vancouver International Airport,YVR,2026-01-31,13:15:00,Montréal-Pierre Elliott Trudeau International Airport,YUL,2026-01-31,21:00:00,Economy,220,[],One way
Vancouver International Airport,YVR,2026-01-31,13:20:00,Edmonton International Airport,YEG,2026-01-31,15:57:00,Economy,100,[],One way
Vancouver International Airport,YVR,2026-01-31,13:30:00,Toronto Pearson International Airport,YYZ,2026-01-31,20:54:00,Economy,310,[],One way
Vancouver International Airport,YVR,2026-01-31,13:45:00,Calgary International Airport,YYC,2026-01-31,16:15:00,Economy,90,[],One way
Vancouver International Airport,YVR,2026-01-31,14:00:00,Toronto Pearson International Airport,YYZ,2026-01-31,21:37:00,Economy,165,[],One way
Vancouver International Airport,YVR,2026-01-31,14:15:00,Toronto Pearson International Airport,YYZ,2026-01-31,21:53:00,Economy,79,[],One way
Vancouver International Airport,YVR,2026-01-31,14:45:00,Calgary International Airport,YYC,2026-01-31,17:15:00,Economy,43,[],One way
Vancouver International Airport,YVR,2026-01-31,15:10:00,Calgary International Airport,YYC,2026-01-31,17:39:00,Economy,111,[],One way
Vancouver International Airport,YVR,2026-01-31,15:45:00,Calgary International Airport,YYC,2026-01-31,18:16:00,Economy,90,[],One way
Vancouver International Airport,YVR,2026-01-31,15:45:00,Toronto Pearson International Airport,YYZ,2026-01-31,23:22:00,Economy,93,[],One way
Vancouver International Airport,YVR,2026-01-31,15:45:00,Edmonton International Airport,YEG,2026-01-31,18:19:00,Economy,132,[],One way
Vancouver International Airport,YVR,2026-01-31,16:35:00,Calgary International Airport,YYC,2026-01-31,19:04:00,Economy,58,[],One way
Vancouver International Airport,YVR,2026-01-31,16:45:00,Calgary International Airport,YYC,2026-01-31,19:15:00,Economy,90,[],One way
Vancouver International Airport,YVR,2026-01-31,17:00:00,Toronto Pearson International Airport,YYZ,2026-02-01,00:38:00,Economy,79,[],One way
Vancouver International Airport,YVR,2026-01-31,17:15:00,Calgary International Airport,YYC,2026-01-31,19:44:00,Economy,58,[],One way
Vancouver International Airport,YVR,2026-01-31,17:40:00,Calgary International Airport,YYC,2026-01-31,20:09:00,Economy,58,[],One way
Vancouver International Airport,YVR,2026-01-31,17:40:00,Toronto Pearson International Airport,YYZ,2026-02-01,01:17:00,Economy,93,[],One way
Vancouver International Airport,YVR,2026-01-31,18:10:00,Edmonton International Airport,YEG,2026-01-31,20:47:00,Economy,58,[],One way
Vancouver International Airport,YVR,2026-01-31,18:15:00,Edmonton International Airport,YEG,2026-01-31,20:54:00,Economy,86,[],One way
Vancouver International Airport,YVR,2026-01-31,18:30:00,Calgary International Airport,YYC,2026-01-31,20:59:00,Economy,58,[],One way
Vancouver International Airport,YVR,2026-01-31,19:45:00,Calgary International Airport,YYC,2026-01-31,22:16:00,Economy,246,[],One way
Vancouver International Airport,YVR,2026-01-31,19:50:00,Edmonton International Airport,YEG,2026-01-31,22:25:00,Economy,43,[],One way
Vancouver International Airport,YVR,2026-01-31,20:15:00,Calgary International Airport,YYC,2026-01-31,22:44:00,Economy,58,[],One way
Vancouver International Airport,YVR,2026-01-31,21:00:00,Edmonton International Airport,YEG,2026-01-31,23:37:00,Economy,58,[],One way
Vancouver International Airport,YVR,2026-01-31,21:15:00,Edmonton International Airport,YEG,2026-01-31,23:54:00,Economy,311,[],One way
Vancouver International Airport,YVR,2026-01-31,22:00:00,Calgary International Airport,YYC,2026-02-01,00:29:00,Economy,58,[],One way
Vancouver International Airport,YVR,2026-01-31,22:00:00,Edmonton International Airport,YEG,2026-02-01,00:37:00,Economy,58,[],One way
Vancouver International Airport,YVR,2026-01-31,22:05:00,Toronto Pearson International Airport,YYZ,2026-02-01,05:37:00,Economy,136,['Air Transat'],One way
Vancouver International Airport,YVR,2026-01-31,22:10:00,Calgary International Airport,YYC,2026-02-01,00:41:00,Economy,221,[],One way
Vancouver International Airport,YVR,2026-01-31,22:30:00,Toronto Pearson International Airport,YYZ,2026-02-01,06:08:00,Economy,277,[],One way
Vancouver International Airport,YVR,2026-01-31,22:45:00,Montréal-Pierre Elliott Trudeau International Airport,YUL,2026-02-01,06:44:00,Economy,220,[],One way
Vancouver International Airport,YVR,2026-01-31,22:50:00,Toronto Pearson International Airport,YYZ,2026-02-01,06:19:00,Economy,93,[],One way
Vancouver International Airport,YVR,2026-01-31,22:55:00,Toronto Pearson International Airport,YYZ,2026-02-01,06:40:00,Economy,66,[],One way
Vancouver International Airport,YVR,2026-02-07,00:10:00,Toronto Pearson International Airport,YYZ,2026-02-07,07:50:00,Economy,66,[],One way
Vancouver International Airport,YVR,2026-02-07,05:30:00,Toronto Pearson International Airport,YYZ,2026-02-07,13:05:00,Economy,93,[],One way
Vancouver International Airport,YVR,2026-02-07,06:00:00,Toronto Pearson International Airport,YYZ,2026-02-07,13:40:00,Economy,79,[],One way
Vancouver International Airport,YVR,2026-02-07,07:00:00,Calgary International Airport,YYC,2026-02-07,09:34:00,Economy,90,[],One way
Vancouver International Airport,YVR,2026-02-07,07:00:00,Toronto Pearson International Airport,YYZ,2026-02-07,14:32:00,Economy,108,['Air Transat'],One way
Vancouver International Airport,YVR,2026-02-07,07:35:00,Toronto Pearson International Airport,YYZ,2026-02-07,15:10:00,Economy,165,[],One way
Vancouver International Airport,YVR,2026-02-07,08:00:00,Edmonton International Airport,YEG,2026-02-07,10:35:00,Economy,58,[],One way
Vancouver International Airport,YVR,2026-02-07,08:00:00,Montréal-Pierre Elliott Trudeau International Airport,YUL,2026-02-07,15:57:00,Economy,138,['Air Transat'],One way
Vancouver International Airport,YVR,2026-02-07,08:10:00,Calgary International Airport,YYC,2026-02-07,10:39:00,Economy,373,[],One way
Vancouver International Airport,YVR,2026-02-07,08:15:00,Calgary International Airport,YYC,2026-02-07,10:49:00,Economy,58,[],One way
Vancouver International Airport,YVR,2026-02-07,08:45:00,Toronto Pearson International Airport,YYZ,2026-02-07,16:09:00,Economy,213,[],One way
Vancouver International Airport,YVR,2026-02-07,08:50:00,Calgary International Airport,YYC,2026-02-07,11:20:00,Economy,43,[],One way
Vancouver International Airport,YVR,2026-02-07,09:00:00,Edmonton International Airport,YEG,2026-02-07,11:38:00,Economy,86,[],One way
Vancouver International Airport,YVR,2026-02-07,09:20:00,Montréal-Pierre Elliott Trudeau International Airport,YUL,2026-02-07,17:00:00,Economy,196,[],One way
Vancouver International Airport,YVR,2026-02-07,09:30:00,Edmonton International Airport,YEG,2026-02-07,12:05:00,Economy,29,[],One way
Vancouver International Airport,YVR,2026-02-07,09:30:00,Toronto Pearson International Airport,YYZ,2026-02-07,16:59:00,Economy,213,[],One way
Vancouver International Airport,YVR,2026-02-07,10:15:00,Calgary International Airport,YYC,2026-02-07,12:49:00,Economy,90,[],One way
Vancouver International Airport,YVR,2026-02-07,10:20:00,Edmonton International Airport,YEG,2026-02-07,12:54:00,Economy,116,[],One way
Vancouver International Airport,YVR,2026-02-07,10:20:00,Toronto Pearson International Airport,YYZ,2026-02-07,17:55:00,Economy,188,[],One way
Vancouver International Airport,YVR,2026-02-07,11:30:00,Calgary International Airport,YYC,2026-02-07,13:55:00,Economy,58,[],One way
Vancouver International Airport,YVR,2026-02-07,11:35:00,Montréal-Pierre Elliott Trudeau International Airport,YUL,2026-02-07,19:25:00,Economy,323,[],One way
Vancouver International Airport,YVR,2026-02-07,11:45:00,Calgary International Airport,YYC,2026-02-07,14:19:00,Economy,90,[],One way
Vancouver International Airport,YVR,2026-02-07,12:10:00,Toronto Pearson International Airport,YYZ,2026-02-07,19:35:00,Economy,165,[],One way
Vancouver International Airport,YVR,2026-02-07,12:25:00,Toronto Pearson International Airport,YYZ,2026-02-07,19:57:00,Economy,136,['Air Transat'],One way
Vancouver International Airport,YVR,2026-02-07,12:30:00,Edmonton International Airport,YEG,2026-02-07,15:09:00,Economy,86,[],One way
Vancouver International Airport,YVR,2026-02-07,13:10:00,Calgary International Airport,YYC,2026-02-07,15:39:00,Economy,144,[],One way
Vancouver International Airport,YVR,2026-02-07,13:15:00,Montréal-Pierre Elliott Trudeau International Airport,YUL,2026-02-07,21:00:00,Economy,138,[],One way
